line_no,query,rank,score,raw_score,source,qualname,location,file_path,chunk_id,text
35,Optimisation in deployment I'm seeking optimization strategies for a Flask-based face recognition app using YOLO and DeepFace libraries. The app works fine on localhost but consistently hits memory limits on free-tier hosting services. What are the best practices to reduce memory usage in Flask apps with ML models? Looking for specific optimizations for resource-constrained platforms.,10,0.357683002948761,0.357683002948761,docs,patterns\appdispatch.rst#Dispatch by Subdomain,,d:\499\docs\patterns\appdispatch.rst,49b134f9ebbd20f7619b7b7925f523ecd470636d,
36,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,1,0.6628580093383789,0.6628580093383789,docs,quickstart.rst#Quickstart,,d:\499\docs\quickstart.rst,32265fe033821f6fd6d33f0a542c4c317cae882f,
36,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,2,0.6145097017288208,0.6145097017288208,docs,quickstart.rst#Deploying to a Web Server,,d:\499\docs\quickstart.rst,ee45d5f39a617a698ea1c65b8963ce9274952b48,
36,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,3,0.6138128042221069,0.6138128042221069,docs,cli.rst#Open a Shell,,d:\499\docs\cli.rst,6edb5f466b19c2b87bfbdac87279b61cc31f58cc,
36,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,4,0.6068016290664673,0.6068016290664673,docs,installation.rst#Dependencies,,d:\499\docs\installation.rst,baa43f83a648d830e935b5d02b8c0fe11e43fb09,
36,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,5,0.6058582663536072,0.6058582663536072,docs,tutorial\factory.rst#Run The Application,,d:\499\docs\tutorial\factory.rst,71c79746b9867c6dbabab9891171822061b61f5e,
36,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,6,0.6047861576080322,0.6047861576080322,docs,quickstart.rst#A Minimal Application,,d:\499\docs\quickstart.rst,b8d264939f986dd785aa678ba5bdd6772ecf3dc9,
36,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,7,0.6044795513153076,0.6044795513153076,docs,index.rst#Welcome to Flask,,d:\499\docs\index.rst,5c61764df1218c3aa441416b0c8c6f78df40f6f8,
36,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,8,0.5951293110847473,0.5951293110847473,docs,server.rst#Command Line,,d:\499\docs\server.rst,e4f18a20b4a1164e02b26ae2409b163bd9dce51a,
36,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,9,0.5859420299530029,0.5859420299530029,docs,cli.rst#Application Discovery,,d:\499\docs\cli.rst,e70abab06484e05cc134f1a519904fa4c4b70dc5,
36,Flask ready command is there any command to just type and create a basic flask app that show hello world or any thing like npm does?,10,0.582420289516449,0.582420289516449,docs,tutorial\next.rst#Keep Developing!,,d:\499\docs\tutorial\next.rst,3a18481600be3203bf2e73986e305292c8eb71d5,
37,"Clarify semantics of app context Thanks for building Flask! I'm one of the maintainers of https://github.com/google/mesop which is a Python UI framework built on Flask. Mesop uses g to maintain request-specific context (essentially the UI data for the current request), see call site example I read through the Flask docs and am not 100% sure whether this is an appropriate use of g. From https://flask.palletsprojects.com/en/3.0.x/api/#flask.g:  This is a good place to store resources during a request. For example, a before_request function could load a user object from a session id, then set g.user to be used in the view function.  This makes it sound like g is suitable as I'm trying to store information about the current request.  From https://flask.palletsprojects.com/en/3.0.x/appcontext/:  Flask automatically pushes an application context when handling a request  This suggests that an application context is always created inside the scope of a request. However, https://flask.palletsprojects.com/en/3.0.x/api/#flask.ctx.AppContext states:  An app context is created and pushed at the beginning of each request if one is not already active  This seems to suggest an application context is not always created inside the scope of a request. These two docs seem to contradict one another (or perhaps I'm mis-reading it). Any clarification would be helpful.  One of the complexities with our use case is that other developers are building on top of Mesop and could create app contexts, and I want to make sure that when I'm binding a value to g, it's to a local-specific app context and not some more global app context that persists across requests.",1,0.718816339969635,0.718816339969635,docs,api.rst#Application Globals,,d:\499\docs\api.rst,ed3eba241917d57b514d27e353ec8ddbbf3be8a7,
37,"Clarify semantics of app context Thanks for building Flask! I'm one of the maintainers of https://github.com/google/mesop which is a Python UI framework built on Flask. Mesop uses g to maintain request-specific context (essentially the UI data for the current request), see call site example I read through the Flask docs and am not 100% sure whether this is an appropriate use of g. From https://flask.palletsprojects.com/en/3.0.x/api/#flask.g:  This is a good place to store resources during a request. For example, a before_request function could load a user object from a session id, then set g.user to be used in the view function.  This makes it sound like g is suitable as I'm trying to store information about the current request.  From https://flask.palletsprojects.com/en/3.0.x/appcontext/:  Flask automatically pushes an application context when handling a request  This suggests that an application context is always created inside the scope of a request. However, https://flask.palletsprojects.com/en/3.0.x/api/#flask.ctx.AppContext states:  An app context is created and pushed at the beginning of each request if one is not already active  This seems to suggest an application context is not always created inside the scope of a request. These two docs seem to contradict one another (or perhaps I'm mis-reading it). Any clarification would be helpful.  One of the complexities with our use case is that other developers are building on top of Mesop and could create app contexts, and I want to make sure that when I'm binding a value to g, it's to a local-specific app context and not some more global app context that persists across requests.",2,0.7147520184516907,0.7147520184516907,flask,copy_current_request_context,,d:\499\src\flask-3.1.2\flask-3.1.2\src\flask\ctx.py,32c789be2111e119757d9e206232be026a0831ee,
37,"Clarify semantics of app context Thanks for building Flask! I'm one of the maintainers of https://github.com/google/mesop which is a Python UI framework built on Flask. Mesop uses g to maintain request-specific context (essentially the UI data for the current request), see call site example I read through the Flask docs and am not 100% sure whether this is an appropriate use of g. From https://flask.palletsprojects.com/en/3.0.x/api/#flask.g:  This is a good place to store resources during a request. For example, a before_request function could load a user object from a session id, then set g.user to be used in the view function.  This makes it sound like g is suitable as I'm trying to store information about the current request.  From https://flask.palletsprojects.com/en/3.0.x/appcontext/:  Flask automatically pushes an application context when handling a request  This suggests that an application context is always created inside the scope of a request. However, https://flask.palletsprojects.com/en/3.0.x/api/#flask.ctx.AppContext states:  An app context is created and pushed at the beginning of each request if one is not already active  This seems to suggest an application context is not always created inside the scope of a request. These two docs seem to contradict one another (or perhaps I'm mis-reading it). Any clarification would be helpful.  One of the complexities with our use case is that other developers are building on top of Mesop and could create app contexts, and I want to make sure that when I'm binding a value to g, it's to a local-specific app context and not some more global app context that persists across requests.",3,0.69933021068573,0.69933021068573,docs,shell.rst#Creating a Request Context,,d:\499\docs\shell.rst,0214abd7810c5ea8f57db9d9c1f42781339e6f50,
37,"Clarify semantics of app context Thanks for building Flask! I'm one of the maintainers of https://github.com/google/mesop which is a Python UI framework built on Flask. Mesop uses g to maintain request-specific context (essentially the UI data for the current request), see call site example I read through the Flask docs and am not 100% sure whether this is an appropriate use of g. From https://flask.palletsprojects.com/en/3.0.x/api/#flask.g:  This is a good place to store resources during a request. For example, a before_request function could load a user object from a session id, then set g.user to be used in the view function.  This makes it sound like g is suitable as I'm trying to store information about the current request.  From https://flask.palletsprojects.com/en/3.0.x/appcontext/:  Flask automatically pushes an application context when handling a request  This suggests that an application context is always created inside the scope of a request. However, https://flask.palletsprojects.com/en/3.0.x/api/#flask.ctx.AppContext states:  An app context is created and pushed at the beginning of each request if one is not already active  This seems to suggest an application context is not always created inside the scope of a request. These two docs seem to contradict one another (or perhaps I'm mis-reading it). Any clarification would be helpful.  One of the complexities with our use case is that other developers are building on top of Mesop and could create app contexts, and I want to make sure that when I'm binding a value to g, it's to a local-specific app context and not some more global app context that persists across requests.",4,0.6815147399902344,0.6815147399902344,docs,appcontext.rst#How the Context Works,,d:\499\docs\appcontext.rst,d46cb22899d3684efcd3ef0f962c8af554355cae,
37,"Clarify semantics of app context Thanks for building Flask! I'm one of the maintainers of https://github.com/google/mesop which is a Python UI framework built on Flask. Mesop uses g to maintain request-specific context (essentially the UI data for the current request), see call site example I read through the Flask docs and am not 100% sure whether this is an appropriate use of g. From https://flask.palletsprojects.com/en/3.0.x/api/#flask.g:  This is a good place to store resources during a request. For example, a before_request function could load a user object from a session id, then set g.user to be used in the view function.  This makes it sound like g is suitable as I'm trying to store information about the current request.  From https://flask.palletsprojects.com/en/3.0.x/appcontext/:  Flask automatically pushes an application context when handling a request  This suggests that an application context is always created inside the scope of a request. However, https://flask.palletsprojects.com/en/3.0.x/api/#flask.ctx.AppContext states:  An app context is created and pushed at the beginning of each request if one is not already active  This seems to suggest an application context is not always created inside the scope of a request. These two docs seem to contradict one another (or perhaps I'm mis-reading it). Any clarification would be helpful.  One of the complexities with our use case is that other developers are building on top of Mesop and could create app contexts, and I want to make sure that when I'm binding a value to g, it's to a local-specific app context and not some more global app context that persists across requests.",5,0.6795021295547485,0.6795021295547485,flask,Flask.app_context,,d:\499\src\flask-3.1.2\flask-3.1.2\src\flask\app.py,9bf3192f1f49ac3d73bdd359b5b56bbc8e4f3c30,
